sentence,year,,,,,
"فيه بنات صاروا يساعدون أمهاتهم يوصلونهم، بدل انتظار السائق.",2017,,,,,
فيه فئة للحين خايفة من التغيير… بس الزمن ما ينتظر أحد.,2017,,,,,
قالوا القرار جريء… وأنا أقول القرار عادل.,2017,,,,,
"قالوا بتخرب البيوت… طيب البيت اللي يخرب من قرار، كان مهدد من أول.",2017,,,,,
قالوا: القرار مو مناسب. طيب شفتوا كم واحدة تعلمت تسوق أحسن من شباب؟,2017,,,,,
"قرار القيادة بداية، لكن لازم نواصل نطالب بحقوقنا الأخرى.",2017,,,,,
قرار القيادة خلا البنات يتعلمن المسؤولية من واقع الحياة.,2017,,,,,
قرار القيادة خلا حتى الجدات يتمنون شبابهم يرجع.,2017,,,,,
"قرار القيادة علمني إن التغيير ما يخوف، اللي يخوف هو الظلم المستمر.",2017,,,,,
قرار القيادة فتح باب للنقاش عن المساواة والعدل والكرامة.,2017,,,,,
قرار القيادة كان أول مرة نحس إن صوتنا وصل.,2017,,,,,
قرار القيادة مو نهاية النقاش… هو بداية الاحترام.,2017,,,,,
"قرار القيادة نزل، وأبوي طفى التلفزيون وقال: “خلونا نصلي!”",2017,,,,,
قلت لأختي لو بتسوق لا تنسين تشيكين على الهواء... قالت لي (أي هواء؟).,2017,,,,,
"قيادة المرأة بداية لتمكينها في كل المجالات، مو بس الشوارع.",2017,,,,,
قيادة المرأة تعني إن الطوارئ ما تحتاج انتظار السواق.,2017,,,,,
قيادة المرأة كانت ممنوعة… واليوم صارت واقع يفتخر فيه الكل.,2017,,,,,
"قيادة المرأة ما تعني إنها تستغني عن أخوها، تعني إنها تقدر تعتمد على نفسها وقت الحاجة.",2017,,,,,
"قيادة المرأة ما تعني نهاية الرجولة، تعني بداية شراكة.",2017,,,,,
قيادة المرأة ما كانت حلم… كانت استحقاق تأخر كثير.,2017,,,,,
"قيادة المرأة مو ترف، هذي حاجة اجتماعية وأمنية.",2017,,,,,
كل بيت فيه نقاش عن القرار… والأذكى هو اللي يحول النقاش لتربية.,2017,,,,,
"كل صباح، أختي تسوقنا ونقول: شكرًا للقرار اللي رجّع لنا الوقت والكرامة.",2017,,,,,
"كل ما سمعت إن بنت بتسوق، أتخيلها تحط المكياج على الإشارة.",2017,,,,,
"كل ما شفت بنت تسوق بأدب، أقول: المجتمع يستحق الأفضل.",2017,,,,,
كل من قال (ما راح تنجح) لازم يشوف الزحمة من الطالبات المتخرجات من مدارس القيادة.,2017,,,,,
كل وحدة تسوق تمثل نجاح القرار وفشل الخوف.,2017,,,,,
كلنا نعرف إن المرأة تقدر… بس القرار اليوم عطاها مساحة تثبت.,2017,,,,,
كنت أحس بالإحراج من طلب السواق… اليوم أروح بنفسي وبكرامة.,2017,,,,,
"كنت أحلم أسوق، واليوم علمت بنتي كيف تسوق.",2017,,,,,
كنت أسمع عن تمكين المرأة… واليوم شفته على أرض الواقع.,2017,,,,,
كنت دايم أتخيل أختي تمشي بشارع بأمان… اليوم صارت تسوق فيه.,2017,,,,,
"كنت ضد القرار… بس لما شفت الراحة بعين زوجتي، غيرت رأيي.",2017,,,,,
"لو القرار ما كان مفيد، ما كنا شفنا هذا التفاعل والدعم.",2017,,,,,
ما توقعت القرار يصنع هالكم من القصص المؤثرة.,2017,,,,,
ما توقعت أشوف أمي تبتسم وهي تمسك مفتاح السيارة لأول مرة.,2017,,,,,
"ما دام الدولة قررت، خلاص نلتزم… بس نربي عيالنا على القيم أول.",2017,,,,,
ما في شيء أجمل من بنت تعرف توجه نفسها بنفسها.,2017,,,,,
ما كنت أتخيل اليوم اللي أمي تسوق فيه… والحين هي اللي توصلنا!,2017,,,,,
"من جد، الله يعين الرجال على تحمل زحمة قرارات البنات في الإشارات!",2017,,,,,
من جدهم يسمحون للبنات يسوقون؟ أجل بعد شوي نسمع عن سيارات وردية في المرور!,2017,,,,,
من حقها تسوق… ومن واجبها تعرف وش يعني احترام الشارع والمسؤولية,2017,,,,,
"من يوم ما طلع القرار، وأنا أشوف النور في عيون أمي وأخواتي.",2017,,,,,
مو بس قرار… القيادة رمز لكسر القيود القديمة.,2017,,,,,
مو كل تغيير سهل… بس هذا التغيير يستحق الصبر.,2017,,,,,
مو كل قرار رسمي يعني أنه صحيح دينيًا أو اجتماعيًا.,2017,,,,,
مو كل من طالبت بحق تعتبر متمردة… أحيانًا الصوت العالي هو اللي يسمع.,2017,,,,,
مو كل من يقود يعرف يمسك الدركسون… لكن اليوم البنات أثبتوا العكس.,2017,,,,,
مو كل واحد عنده أخت يقدر يفهم أهمية القرار… إلا إذا جرب الانتظار معها.,2017,,,,,
مو لازم كل قرار يعجب الكل… المهم إنه يعيد حق مسلوب.,2017,,,,,
مو معقول الناس للحين مو مقتنعين! شفنا النتايج بعيننا.,2017,,,,,
نحتاج تنظيم داخل الجامعات إذا فعلاً صار التنفيذ قريب.,2017,,,,,
"نحتاج وقت نتقبل هالشي، ما يصير فجأة كذا.",2017,,,,,
نخاف تصير السواقة بوابة لضياع التركيز عن الدراسة.,2017,,,,,
نخاف عليهم أكثر مما نخاف من المخالفات المرورية.,2017,,,,,
نخاف من الزمن اللي يحط المفتاح بيد البنت وينسى قلب الأم.,2017,,,,,
نخاف يصير فيه مشاكل بين أهل البنت إذا أحد عارض.,2017,,,,,
"نسأل الله أن يكون القرار خيرًا، وأن يُصرف عنا الفتن.",2017,,,,,
"نضحك، بس كثير فينا مو مستوعب إن التغيير حقيقي.",2017,,,,,
نطالب بقيادة المرأة… ونطالب احترامها من يوم تنزل من بيتها!,2017,,,,,
"هذي مو مجرد رخصة قيادة، هذي شهادة ثقة.",2017,,,,,
هذي مو نهاية الطريق… هذا مجرد أول خطوة.,2017,,,,,
"واحد قال: ""بنتي بتسوق بكرا!""… زوجته نظرت له نظرة ندمتنا كلنا",2017,,,,,
والله البنت الطيبة تسوق أحسن من بعض الشباب الطايشين.,2017,,,,,
"والله زمان أول كان أريح، مهما قالوا عن التطور.",2017,,,,,
"والله لو عرفوا العالم عن نساءنا، بيستحون من مطالب الغرب!",2017,,,,,
ولد عمي قال: “أنا أول من يعارض القرار”... والحين يعلم أخته على البريك!,2017,,,,,
"يا أولياء الأمور، لا تجعلوا قرارات الدنيا تسبق واجبكم أمام الله.",2017,,,,,
"يا بنتي، إذا سُمح لك تسوقين، لا تسوقين كأنك آمنة في كل مكان.",2017,,,,,
"يا جماعة، تخيلوا بنت تسوق وتوقف غلط… وتقول: “ما شفت الخط”!",2017,,,,,
يا ليت القرار جاء يوم كنا أقوى… اليوم بناتنا يتعرضون لعيون ما ترحم.,2017,,,,,
يا ليت المدارس بعد تعلّم البنات كيف يدافعون عن حقوقهم.,2017,,,,,
"يقولون ""استقلالية""، وأنا أقول: راحتي في وجود من يرافقني.",2017,,,,,
يقولون البنات بيسوقون… طيب علموهم أول يغيرون الكفر!,2017,,,,,
يقولون الحرية… بس نسوا إن حدودها الدين والتقاليد.,2017,,,,,
يقولون المرأة ما تعرف تسوق… طيب ليه أمهاتنا كانوا يسوقون الحياة كلها؟,2017,,,,,
يقولون إذا قادت المرأة بتخرب البيوت… طيب البيوت خربت والسواق واقف.,2017,,,,,
"يوم قالوا القرار صدر، أختي طلعت تمشي بالشوز الرسمي تتخيل الدراكسون!",2017,,,,,
"يوم قالوا بنات بيسوقون، قلنا: يا دنيا وش باقي؟",2017,,,,,
"يوم وقفت البنت بالإشارة، جنب رجال كبار، وما خافت… هذا تمكين.",2017,,,,,
"البداية كانت مفاجئة، لكن الاستمرارية أثبتت النضج المجتمعي.",2017,,,,,
البعض للحين يقول القرار غلط… بس النتائج تتكلم غير.,2017,,,,,
"الزمن تغير، وصرنا نشوف المرأة قائدة في البيت والشارع والعمل.",2017,,,,,
"السيارة صارت وسيلة، بس الفكرة أعمق: إثبات الذات.",2017,,,,,
الطريق ما كان طويل… بس كنا ننتظر أحد يفتح الباب.,2017,,,,,
"العقلية اللي ترفض التغيير، صارت أقل صوتًا في شوارعنا.",2017,,,,,
القرار أعاد ترتيب الأولويات… وصار الحديث عن الكفاءة مو الجنس.,2017,,,,,
القرار عطانا إحساس إن الوطن يسمعنا.,2017,,,,,
"القرار ما أعطى المرأة فقط حرية، عطاها ثقة المجتمع فيها.",2017,,,,,
القيادة ما كانت نهاية النضال… لكنها بداية الطريق الصحيح.,2017,,,,,
اللي صار مو مجرد سماح… هو اعتراف بقدرات نصف المجتمع.,2017,,,,,
"اللي يقول القرار كان سريع، نسي كم سنة كنا نطالب فيه.",2017,,,,,
المجتمع بدأ يتقبل بس الأهم إنه بدأ يسمع.,2017,,,,,
"المرأة اللي تسوق، تسوق نفسها نحو حياة أوسع.",2017,,,,,
"الناس تغيرت لأنهم شافوا إن المرأة قادرة، مو بس لأن فيه قرار.",2017,,,,,
"الناس قالوا (مستحيل يصير)، واليوم صار واقع أجمل من الحلم.",2017,,,,,
"اليوم البنت تقود، وبكرة تقود مشروعها ومكانها في المجتمع.",2017,,,,,
"اليوم أروح دوامي بسيارتي، بكرة أطمح أكون مديرة فيه.",2017,,,,,
أذكر أمي تقول (ما صدقت القرار طلع)… والفرحة بعيونها ما تنوصف.,2017,,,,,
أذكر أول مرة وقفت بالإشارة وشفت بنت تسوق جنبي… ابتسمت بدون شعور.,2017,,,,,
أكثر شي يفرحني لما أشوف أمي تبتسم بعد كل مشوار تسوقه.,2017,,,,,
